Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Date_Unix,Spread High-Low,Spread Close-Open,delta_Open,delta_High,delta_Low,delta_Close,delta_Spread High-Low,delta_Spread Close-Open,delta_Volume BTC,delta_Volume USD,MA_Close_24,MA_V_BTC_24,MA_Close_240,MA_V_BTC_240
2019-01-26 07-AM,BTCUSD,3577.22,3657.76,3570.41,3619.5,571.47,2070132.12,1548486000000000000,87.35,42.28,10.23,77.76,3.42,42.28,74.34,32.05,210.32,779628.41,3558.331667,286.856667,3586.225042,286.596667
2019-01-26 08-AM,BTCUSD,3619.5,3623.08,3591.17,3605.0,230.16,830513.98,1548489600000000000,31.91,-14.5,42.28,-34.68,20.76,-14.5,-55.44,-56.78,-341.31,-1239618.14,3560.955,270.787917,3586.200375,286.46
2019-01-26 09-AM,BTCUSD,3605.0,3607.58,3593.88,3596.74,59.93,215931.41,1548493200000000000,13.7,-8.26,-14.5,-15.5,2.71,-8.26,-18.21,6.24,-170.23,-614582.57,3562.750833,264.454167,3586.153417,285.833333
2019-01-26 10-AM,BTCUSD,3596.74,3601.78,3592.46,3592.48,74.75,268928.33,1548496800000000000,9.32,-4.26,-8.26,-5.8,-1.42,-4.26,-4.38,4.0,14.82,52996.92,3564.861667,259.956667,3586.058417,285.712833
2019-01-26 11-AM,BTCUSD,3592.48,3595.01,3585.46,3585.46,80.88,290289.39,1548500400000000000,9.55,-7.02,-4.26,-6.77,-7.0,-7.02,0.23,-2.76,6.13,21361.06,3566.9625,249.1275,3585.935583,285.74
2019-01-26 12-PM,BTCUSD,3585.46,3585.47,3575.75,3578.5,83.01,297094.02,1548504000000000000,9.72,-6.96,-7.02,-9.54,-9.71,-6.96,0.17,0.06,2.13,6804.63,3568.3625,246.305417,3585.704333,283.300417
2019-01-26 01-PM,BTCUSD,3578.5,3586.07,3577.83,3578.05,99.06,354894.79,1548507600000000000,8.24,-0.45,-6.96,0.6,2.08,-0.45,-1.48,6.51,16.05,57800.77,3569.74,241.662917,3585.550417,282.239833
2019-01-26 02-PM,BTCUSD,3578.05,3583.19,3576.23,3580.0,143.46,513630.53,1548511200000000000,6.96,1.95,-0.45,-2.88,-1.6,1.95,-1.28,2.4,44.4,158735.74,3570.8375,232.124167,3585.378875,281.5035
2019-01-26 03-PM,BTCUSD,3580.0,3580.0,3540.0,3551.54,279.89,996567.78,1548514800000000000,40.0,-28.46,1.95,-3.19,-36.23,-28.46,33.04,-30.41,136.43,482937.25,3570.378333,228.155,3585.11575,280.529792
2019-01-26 04-PM,BTCUSD,3551.54,3559.83,3545.26,3554.31,297.56,1056751.49,1548518400000000000,14.57,2.77,-28.46,-20.17,5.26,2.77,-25.43,31.23,17.67,60183.71,3570.51625,227.375,3584.915458,279.868167
2019-01-26 05-PM,BTCUSD,3554.31,3563.0,3554.31,3559.91,173.17,616260.93,1548522000000000000,8.69,5.6,2.77,3.17,9.05,5.6,-5.88,2.83,-124.39,-440490.56,3570.67875,223.255,3584.713583,279.422833
2019-01-26 06-PM,BTCUSD,3559.91,3562.0,3555.25,3561.76,266.23,947514.8,1548525600000000000,6.75,1.85,5.6,-1.0,0.94,1.85,-1.94,-3.75,93.06,331253.87,3571.54375,217.82875,3584.514917,278.378125
2019-01-26 07-PM,BTCUSD,3561.76,3561.76,3556.1,3559.48,135.85,483567.14,1548529200000000000,5.66,-2.28,1.85,-0.24,0.85,-2.28,-1.09,-4.13,-130.38,-463947.66,3572.06375,211.58375,3584.369083,276.389708
2019-01-26 08-PM,BTCUSD,3559.48,3565.0,3555.22,3555.24,193.2,687897.0,1548532800000000000,9.78,-4.24,-2.28,3.24,-0.88,-4.24,4.12,-1.96,57.35,204329.86,3572.115417,207.739167,3584.224208,274.599125
2019-01-26 09-PM,BTCUSD,3555.24,3558.07,3555.23,3557.49,147.13,523329.96,1548536400000000000,2.84,2.25,-4.24,-6.93,0.01,2.25,-6.94,6.49,-46.07,-164567.04,3572.0575,196.951667,3584.036792,272.824417
2019-01-26 10-PM,BTCUSD,3557.49,3566.0,3555.8,3566.0,171.5,610708.84,1548540000000000000,10.2,8.51,2.25,7.93,0.57,8.51,7.36,6.26,24.37,87378.88,3572.169167,192.033333,3583.899708,272.268208
2019-01-26 11-PM,BTCUSD,3566.0,3566.0,3554.55,3556.07,126.65,450647.58,1548543600000000000,11.45,-9.93,8.51,0.0,-1.25,-9.93,1.25,-18.44,-44.85,-160061.26,3571.914583,188.917917,3583.676208,270.774708
2019-01-27 12-AM,BTCUSD,3556.07,3557.99,3525.0,3557.49,394.82,1399434.16,1548547200000000000,32.99,1.42,-9.93,-8.01,-29.55,1.42,21.54,11.35,268.17,948786.58,3571.840417,198.836667,3583.486583,271.259417
2019-01-27 01-AM,BTCUSD,3557.49,3557.8,3547.8,3556.99,120.92,429609.99,1548550800000000000,10.0,-0.5,1.42,-0.19,22.8,-0.5,-22.99,-1.92,-273.9,-969824.17,3571.640833,197.470417,3583.26575,270.694125
2019-01-27 02-AM,BTCUSD,3556.99,3562.8,3555.06,3562.8,104.2,370904.53,1548554400000000000,7.74,5.81,-0.5,5.0,7.26,5.81,-2.26,6.31,-16.72,-58705.46,3571.549167,190.149167,3583.231542,269.14625
2019-01-27 03-AM,BTCUSD,3562.8,3562.9,3559.01,3562.48,81.0,288460.27,1548558000000000000,3.89,-0.32,5.81,0.1,3.95,-0.32,-3.85,-6.13,-23.2,-82444.26,3571.202917,184.252917,3583.129375,268.318042
2019-01-27 04-AM,BTCUSD,3562.48,3562.49,3551.5,3554.02,122.75,436705.61,1548561600000000000,10.99,-8.46,-0.32,-0.41,-7.51,-8.46,7.1,-8.14,41.75,148245.34,3570.646667,184.81875,3582.997042,267.919458
2019-01-27 05-AM,BTCUSD,3554.02,3554.02,3550.0,3550.35,98.57,350018.36,1548565200000000000,4.02,-3.67,-8.46,-8.47,-1.5,-3.67,-6.97,4.79,-24.18,-86687.25,3569.953333,184.054583,3582.855958,267.55975
2019-01-27 06-AM,BTCUSD,3550.35,3550.62,3549.0,3549.0,63.38,224994.9,1548568800000000000,1.62,-1.35,-3.67,-3.4,-1.0,-1.35,-2.4,2.32,-35.19,-125023.46,3568.7775,171.6475,3582.687292,266.759417
2019-01-27 07-AM,BTCUSD,3549.0,3549.01,3543.01,3549.01,88.44,313758.93,1548572400000000000,6.0,0.01,-1.35,-1.61,-5.99,0.01,4.38,1.36,25.06,88764.03,3565.840417,151.52125,3582.496875,266.677625
2019-01-27 08-AM,BTCUSD,3549.01,3555.09,3549.0,3554.55,72.89,258888.75,1548576000000000000,6.09,5.54,0.01,6.08,5.99,5.54,0.09,5.53,-15.55,-54870.18,3563.738333,144.968333,3582.326958,266.443958
2019-01-27 09-AM,BTCUSD,3554.55,3555.57,3536.21,3542.55,86.65,307228.59,1548579600000000000,19.36,-12.0,5.54,0.48,-12.79,-12.0,13.27,-17.54,13.76,48339.84,3561.480417,146.081667,3582.141875,266.486708
2019-01-27 10-AM,BTCUSD,3542.55,3543.32,3529.02,3531.52,102.3,361698.66,1548583200000000000,14.3,-11.03,-12.0,-12.25,-7.19,-11.03,-5.06,0.97,15.65,54470.07,3558.940417,147.229583,3581.88925,264.141542
2019-01-27 11-AM,BTCUSD,3531.52,3543.0,3513.51,3534.75,154.45,544497.26,1548586800000000000,29.49,3.23,-11.03,-0.32,-15.51,3.23,15.19,14.26,52.15,182798.6,3556.8275,150.295,3581.622333,262.871083
2019-01-27 12-PM,BTCUSD,3534.75,3539.16,3530.83,3534.18,101.83,360064.54,1548590400000000000,8.33,-0.57,3.23,-3.84,17.32,-0.57,-21.16,-3.8,-52.62,-184432.72,3554.980833,151.079167,3581.3935,261.816333
2019-01-27 01-PM,BTCUSD,3534.18,3536.0,3524.0,3534.02,107.37,379111.88,1548594000000000000,12.0,-0.16,-0.57,-3.16,-6.83,-0.16,3.67,0.41,5.54,19047.34,3553.14625,151.425417,3581.185042,261.200333
2019-01-27 02-PM,BTCUSD,3534.02,3543.09,3471.98,3537.11,596.56,2092145.01,1548597600000000000,71.11,3.09,-0.16,7.09,-52.02,3.09,59.11,3.25,489.19,1713033.13,3551.359167,170.304583,3580.962583,262.698375
2019-01-27 03-PM,BTCUSD,3537.11,3545.0,3536.07,3538.2,117.5,415953.05,1548601200000000000,8.93,1.09,3.09,1.91,64.09,1.09,-62.18,-2.0,-479.06,-1676191.96,3550.803333,163.538333,3580.649625,260.598542
2019-01-27 04-PM,BTCUSD,3538.2,3549.83,3538.19,3545.47,161.9,573953.63,1548604800000000000,11.64,7.27,1.09,4.83,2.12,7.27,2.71,6.18,44.4,158000.58,3550.435,157.885833,3580.399583,258.7055
2019-01-27 05-PM,BTCUSD,3545.47,3557.99,3544.83,3549.9,171.79,609763.22,1548608400000000000,13.16,4.43,7.27,8.16,6.64,4.43,1.52,-2.84,9.89,35809.59,3550.017917,157.828333,3580.111625,257.539542
2019-01-27 06-PM,BTCUSD,3549.9,3549.9,3545.28,3546.65,121.42,430787.88,1548612000000000000,4.62,-3.25,4.43,-8.09,0.45,-3.25,-8.54,-7.68,-50.37,-178975.34,3549.388333,151.794583,3579.760208,255.618125
2019-01-27 07-PM,BTCUSD,3546.65,3548.83,3546.01,3548.63,142.37,505078.06,1548615600000000000,2.82,1.98,-3.25,-1.07,0.73,1.98,-1.8,5.23,20.95,74290.18,3548.93625,152.06625,3579.437125,254.946208
2019-01-27 08-PM,BTCUSD,3548.63,3550.0,3548.63,3549.99,165.23,586539.21,1548619200000000000,1.37,1.36,1.98,1.17,2.62,1.36,-1.45,-0.62,22.86,81461.15,3548.7175,150.900833,3579.115917,253.943833
2019-01-27 09-PM,BTCUSD,3549.99,3550.0,3541.38,3541.38,172.9,613123.5,1548622800000000000,8.62,-8.61,1.36,0.0,-7.25,-8.61,7.25,-9.97,7.67,26584.29,3548.04625,151.974583,3578.762917,251.913792
2019-01-27 10-PM,BTCUSD,3541.38,3543.0,3540.0,3541.36,165.81,587212.38,1548626400000000000,3.0,-0.02,-8.61,-7.0,-1.38,-0.02,-5.62,8.59,-7.09,-25911.12,3547.019583,151.7375,3578.392,251.474458
2019-01-27 11-PM,BTCUSD,3541.36,3544.59,3530.0,3531.01,353.13,1250141.24,1548630000000000000,14.59,-10.35,-0.02,1.59,-10.0,-10.35,11.59,-10.33,187.32,662928.86,3545.975417,161.174167,3577.935167,251.364458
2019-01-28 12-AM,BTCUSD,3531.01,3535.92,3520.0,3528.79,320.21,1129821.19,1548633600000000000,15.92,-2.22,-10.35,-8.67,-10.0,-2.22,1.33,8.13,-32.92,-120320.05,3544.779583,158.065417,3577.509042,251.9605
2019-01-28 01-AM,BTCUSD,3528.79,3531.28,3501.1,3502.92,525.77,1848995.54,1548637200000000000,30.18,-25.87,-2.22,-4.64,-18.9,-25.87,14.26,-23.65,205.56,719174.35,3542.526667,174.934167,3576.990333,253.400625
2019-01-28 02-AM,BTCUSD,3502.92,3513.59,3491.17,3501.5,487.84,1709787.73,1548640800000000000,22.42,-1.42,-25.87,-17.69,-9.93,-1.42,-7.76,24.45,-37.93,-139207.81,3539.9725,190.919167,3576.459125,254.737417
2019-01-28 03-AM,BTCUSD,3501.5,3501.5,3462.49,3468.61,756.01,2631784.27,1548644400000000000,39.01,-32.89,-1.42,-12.09,-28.68,-32.89,16.59,-31.47,268.17,921996.54,3536.06125,219.044583,3575.813708,257.397708
2019-01-28 04-AM,BTCUSD,3468.61,3477.98,3455.0,3465.34,592.95,2056196.42,1548648000000000000,22.98,-3.27,-32.89,-23.52,-7.49,-3.27,-16.03,29.62,-163.06,-575587.85,3532.36625,238.63625,3575.185917,259.033417
2019-01-28 05-AM,BTCUSD,3465.34,3466.5,3418.13,3423.15,856.51,2944912.02,1548651600000000000,48.37,-42.19,-3.27,-11.48,-36.87,-42.19,25.39,-38.92,263.56,888715.6,3527.06625,270.217083,3574.36775,261.743875
2019-01-28 06-AM,BTCUSD,3423.15,3438.99,3385.01,3429.93,1181.6,4031129.36,1548655200000000000,53.98,6.78,-42.19,-27.51,-33.12,6.78,5.61,48.97,325.09,1086217.34,3522.105,316.809583,3573.548917,265.748292
2019-01-28 07-AM,BTCUSD,3429.93,3447.56,3429.93,3436.88,320.84,1103618.58,1548658800000000000,17.63,6.95,6.78,8.57,44.92,6.95,-36.35,0.17,-860.76,-2927510.78,3517.432917,326.492917,3572.75025,265.739083
2019-01-28 08-AM,BTCUSD,3436.88,3436.88,3406.13,3412.37,334.95,1145887.84,1548662400000000000,30.75,-24.51,6.95,-10.68,-23.8,-24.51,13.12,-31.46,14.11,42269.26,3511.50875,337.412083,3571.860625,266.632667
2019-01-28 09-AM,BTCUSD,3412.37,3434.03,3412.11,3433.76,269.03,921649.12,1548666000000000000,21.92,21.39,-24.51,-2.85,5.98,21.39,-8.83,45.9,-65.92,-224238.72,3506.975833,345.01125,3571.044917,267.342125
2019-01-28 10-AM,BTCUSD,3433.76,3433.97,3417.98,3422.98,216.69,742012.53,1548669600000000000,15.99,-10.78,21.39,-0.06,5.87,-10.78,-5.93,-32.17,-52.34,-179636.59,3502.453333,349.7775,3570.25475,267.638375
2019-01-28 11-AM,BTCUSD,3422.98,3424.45,3396.17,3409.76,270.19,921909.92,1548673200000000000,28.28,-13.22,-10.78,-9.52,-21.81,-13.22,12.29,-2.44,53.5,179897.39,3497.245417,354.6,3569.420375,268.317917
2019-01-28 12-PM,BTCUSD,3409.76,3418.4,3402.79,3408.22,319.93,1091414.92,1548676800000000000,15.61,-1.54,-13.22,-6.05,6.62,-1.54,-12.67,11.68,49.74,169505.0,3491.997083,363.6875,3568.604833,268.168208
2019-01-28 01-PM,BTCUSD,3408.22,3426.01,3407.22,3418.0,262.23,895919.67,1548680400000000000,18.79,9.78,-1.54,7.61,4.43,9.78,3.18,11.32,-57.7,-195495.25,3487.162917,370.14,3567.823083,268.520125
2019-01-28 02-PM,BTCUSD,3418.0,3418.0,3410.1,3415.11,367.11,1253201.86,1548684000000000000,7.9,-2.89,9.78,-8.01,2.88,-2.89,-10.89,-12.67,104.88,357282.19,3482.079583,360.579583,3567.026417,269.162833
2019-01-28 03-PM,BTCUSD,3415.11,3427.07,3374.02,3416.01,1625.12,5527580.74,1548687600000000000,53.05,0.9,-2.89,9.07,-36.08,0.9,45.15,3.79,1258.01,4274378.88,3476.988333,423.397083,3566.155625,274.992375
2019-01-28 04-PM,BTCUSD,3416.01,3425.0,3405.81,3410.38,490.58,1676074.45,1548691200000000000,19.19,-5.63,0.9,-2.07,31.79,-5.63,-33.86,-6.53,-1134.54,-3851506.29,3471.359583,437.092083,3565.321417,275.960917
2019-01-28 05-PM,BTCUSD,3410.38,3416.6,3407.44,3413.86,360.11,1228862.83,1548694800000000000,9.16,3.48,-5.63,-8.4,1.63,3.48,-10.03,9.11,-130.47,-447211.62,3465.69125,444.93875,3564.566625,276.081375
2019-01-28 06-PM,BTCUSD,3413.86,3422.0,3413.76,3417.89,514.02,1757221.72,1548698400000000000,8.24,4.03,3.48,5.4,6.32,4.03,-0.92,0.55,153.91,528358.89,3460.32625,461.297083,3563.8115,277.086708
2019-01-28 07-PM,BTCUSD,3417.89,3419.0,3412.0,3417.38,258.3,881809.01,1548702000000000000,7.0,-0.51,4.03,-3.0,-1.76,-0.51,-1.24,-4.54,-255.72,-875412.71,3454.8575,466.1275,3563.049792,276.482167
2019-01-28 08-PM,BTCUSD,3417.38,3424.45,3413.37,3419.79,422.62,1445533.86,1548705600000000000,11.08,2.41,-0.51,5.45,1.37,2.41,4.08,2.92,164.32,563724.85,3449.4325,476.852083,3562.26975,276.428125
2019-01-28 09-PM,BTCUSD,3419.79,3420.01,3414.9,3416.07,255.27,872466.92,1548709200000000000,5.11,-3.72,2.41,-4.44,1.53,-3.72,-5.97,-6.13,-167.35,-573066.94,3444.21125,480.284167,3561.452667,275.760292
2019-01-28 10-PM,BTCUSD,3416.07,3427.05,3415.9,3427.05,303.34,1037770.82,1548712800000000000,11.15,10.98,-3.72,7.04,1.0,10.98,6.04,14.7,48.07,165303.9,3439.448333,486.014583,3560.692417,275.482542
2019-01-28 11-PM,BTCUSD,3427.05,3439.51,3427.04,3429.95,309.81,1064054.33,1548716400000000000,12.47,2.9,10.98,12.46,11.14,2.9,1.32,-8.08,6.47,26283.51,3435.2375,484.209583,3559.951167,275.862542
2019-01-29 12-AM,BTCUSD,3429.95,3438.4,3429.95,3432.33,313.45,1076392.4,1548720000000000000,8.45,2.38,2.9,-1.11,2.91,2.38,-4.02,-0.52,3.64,12338.07,3431.218333,483.927917,3559.225583,276.4455
2019-01-29 01-AM,BTCUSD,3432.33,3432.33,3417.37,3418.74,392.05,1341740.03,1548723600000000000,14.96,-13.59,2.38,-6.07,-12.58,-13.59,6.51,-15.97,78.6,265347.63,3427.710833,478.35625,3558.403667,277.253333
2019-01-29 02-AM,BTCUSD,3418.74,3424.22,3417.3,3420.37,222.75,762138.28,1548727200000000000,6.92,1.63,-13.59,-8.11,-0.07,1.63,-8.04,15.22,-169.3,-579601.75,3424.330417,467.310833,3557.563917,277.146625
2019-01-29 03-AM,BTCUSD,3420.37,3422.84,3406.01,3408.01,333.61,1139401.59,1548730800000000000,16.83,-12.36,1.63,-1.38,-11.29,-12.36,9.91,-13.99,110.86,377263.31,3421.805417,449.710833,3556.668458,277.972583
2019-01-29 04-AM,BTCUSD,3408.01,3412.88,3404.48,3405.0,271.62,925651.31,1548734400000000000,8.4,-3.01,-12.36,-9.96,-1.53,-3.01,-8.43,9.35,-61.99,-213750.28,3419.29125,436.322083,3555.754875,278.257792
2019-01-29 05-AM,BTCUSD,3405.0,3405.0,3381.02,3389.0,441.99,1499702.01,1548738000000000000,23.98,-16.0,-3.01,-7.88,-23.46,-16.0,15.58,-12.99,170.37,574050.7,3417.868333,419.050417,3554.805167,279.658667
2019-01-29 06-AM,BTCUSD,3389.0,3397.75,3375.18,3385.24,482.8,1635083.52,1548741600000000000,22.57,-3.76,-16.0,-7.25,-5.84,-3.76,-1.41,12.24,40.81,135381.51,3416.00625,389.93375,3553.832125,281.354167
2019-01-29 07-AM,BTCUSD,3385.24,3385.94,3337.87,3358.5,698.9,2349293.71,1548745200000000000,48.07,-26.74,-3.76,-11.81,-37.31,-26.74,25.5,-22.98,216.1,714210.19,3412.740417,405.68625,3552.746792,284.005792
2019-01-29 08-AM,BTCUSD,3358.5,3385.2,3358.5,3375.69,476.84,1607921.47,1548748800000000000,26.7,17.19,-26.74,-0.74,20.63,17.19,-21.37,43.93,-222.06,-741372.24,3411.212083,411.598333,3551.709,285.827
2019-01-29 09-AM,BTCUSD,3375.69,3390.73,3374.46,3386.7,158.89,537893.5,1548752400000000000,16.27,11.01,17.19,5.53,15.96,11.01,-10.43,-6.18,-317.95,-1070027.97,3409.25125,407.009167,3550.718458,286.264958
2019-01-29 10-AM,BTCUSD,3386.7,3386.7,3378.0,3383.16,159.73,540310.83,1548756000000000000,8.7,-3.54,11.01,-4.03,3.54,-3.54,-7.57,-14.55,0.84,2417.33,3407.592083,404.635833,3549.288875,284.229875
2019-01-29 11-AM,BTCUSD,3383.16,3389.2,3371.65,3375.0,225.87,763223.21,1548759600000000000,17.55,-8.16,-3.54,2.5,-6.35,-8.16,8.85,-4.62,66.14,222912.38,3406.14375,402.789167,3547.855542,284.067375
2019-01-29 12-PM,BTCUSD,3375.0,3390.56,3375.0,3382.64,187.65,634502.65,1548763200000000000,15.56,7.64,-8.16,1.36,3.35,7.64,-1.99,15.8,-38.22,-128720.56,3405.077917,397.2775,3546.439792,284.25825
2019-01-29 01-PM,BTCUSD,3382.64,3405.0,3382.64,3396.59,321.9,1092621.94,1548766800000000000,22.36,13.95,7.64,14.44,7.64,13.95,6.8,6.31,134.25,458119.29,3404.185833,399.76375,3545.12575,285.074333
2019-01-29 02-PM,BTCUSD,3396.59,3406.74,3390.0,3406.01,377.23,1282388.91,1548770400000000000,16.74,9.42,13.95,1.74,7.36,9.42,-5.62,-4.53,55.33,189766.97,3403.806667,400.185417,3543.873042,286.133333
2019-01-29 03-PM,BTCUSD,3406.01,3406.72,3397.0,3404.74,302.86,1029841.12,1548774000000000000,9.72,-1.27,9.42,-0.02,7.0,-1.27,-7.02,-10.69,-74.37,-252547.79,3403.337083,345.09125,3542.613333,286.197292
2019-01-29 04-PM,BTCUSD,3404.74,3418.03,3404.73,3405.06,322.98,1101646.48,1548777600000000000,13.3,0.32,-1.27,11.31,7.73,0.32,3.58,1.59,20.12,71805.36,3403.115417,338.107917,3541.326125,286.78825
2019-01-29 05-PM,BTCUSD,3405.06,3414.99,3396.67,3398.66,542.74,1846922.85,1548781200000000000,18.32,-6.4,0.32,-3.04,-8.06,-6.4,5.02,-6.72,219.76,745276.37,3402.482083,345.7175,3540.01675,288.390208
2019-01-29 06-PM,BTCUSD,3398.66,3401.3,3392.28,3400.49,366.66,1245361.23,1548784800000000000,9.02,1.83,-6.4,-13.69,-4.39,1.83,-9.3,8.23,-176.08,-601561.62,3401.757083,339.5775,3538.751167,287.743375
2019-01-29 07-PM,BTCUSD,3400.49,3410.1,3400.49,3407.84,331.31,1127878.88,1548788400000000000,9.61,7.35,1.83,8.8,8.21,7.35,0.59,5.52,-35.35,-117482.35,3401.359583,342.619583,3537.510958,288.136042
2019-01-29 08-PM,BTCUSD,3407.84,3418.0,3400.56,3400.58,318.44,1086040.03,1548792000000000000,17.44,-7.26,7.35,7.9,0.07,-7.26,7.83,-14.61,-12.87,-41838.85,3400.559167,338.27875,3536.248958,288.665042
2019-01-29 09-PM,BTCUSD,3400.58,3406.29,3398.04,3402.06,377.04,1283071.67,1548795600000000000,8.25,1.48,-7.26,-11.71,-2.52,1.48,-9.19,8.74,58.6,197031.64,3399.975417,343.3525,3534.995375,289.468542
2019-01-29 10-PM,BTCUSD,3402.06,3403.0,3388.0,3396.93,315.23,1070951.89,1548799200000000000,15.0,-5.13,1.48,-3.29,-10.04,-5.13,6.75,-6.61,-61.81,-212119.78,3398.720417,343.847917,3533.74425,289.967417
2019-01-29 11-PM,BTCUSD,3396.93,3399.38,3394.0,3397.42,225.64,766484.33,1548802800000000000,5.38,0.49,-5.13,-3.62,6.0,0.49,-9.62,5.62,-89.59,-304467.56,3397.365,340.340833,3532.555792,290.041292
2019-01-30 12-AM,BTCUSD,3397.42,3397.42,3373.35,3380.37,439.57,1486434.74,1548806400000000000,24.07,-17.05,0.49,-1.96,-20.65,-17.05,18.69,-17.54,213.93,719950.41,3395.2,345.595833,3531.274042,291.250083
2019-01-30 01-AM,BTCUSD,3380.37,3388.0,3377.13,3386.77,271.43,918739.43,1548810000000000000,10.87,6.4,-17.05,-9.42,3.78,6.4,-13.2,23.45,-168.14,-567695.31,3393.867917,340.57,3529.985042,291.637583
2019-01-30 02-AM,BTCUSD,3386.77,3405.56,3384.8,3398.49,482.19,1636950.11,1548813600000000000,20.76,11.72,6.4,17.56,7.67,11.72,9.89,5.32,210.76,718210.68,3392.95625,351.38,3528.747375,293.156708
2019-01-30 03-AM,BTCUSD,3398.49,3412.0,3397.8,3405.52,500.82,1705913.03,1548817200000000000,14.2,7.03,11.72,6.44,13.0,7.03,-6.56,-4.69,18.63,68962.92,3392.8525,358.347083,3527.53675,294.815583
2019-01-30 04-AM,BTCUSD,3405.52,3427.0,3405.51,3414.44,464.51,1586919.14,1548820800000000000,21.49,8.92,7.03,15.0,7.71,8.92,7.29,1.89,-36.31,-118993.89,3393.245833,366.384167,3526.357667,296.210375
2019-01-30 05-AM,BTCUSD,3414.44,3433.12,3414.44,3422.66,360.17,1232972.89,1548824400000000000,18.68,8.22,8.92,6.12,8.93,8.22,-2.81,-0.7,-104.34,-353946.25,3394.648333,362.975,3525.241667,297.064792
2019-01-30 06-AM,BTCUSD,3422.66,3424.19,3409.05,3410.99,190.56,650790.63,1548828000000000000,15.14,-11.67,8.22,-8.93,-5.39,-11.67,-3.54,-19.89,-169.61,-582182.26,3395.72125,350.798333,3524.091375,297.238583
2019-01-30 07-AM,BTCUSD,3410.99,3411.0,3406.73,3410.99,142.14,484407.47,1548831600000000000,4.27,0.0,-11.67,-13.19,-2.32,0.0,-10.87,11.67,-48.42,-166383.16,3397.908333,327.6,3522.931333,297.453417
2019-01-30 08-AM,BTCUSD,3410.99,3420.0,3409.55,3417.33,237.64,811403.24,1548835200000000000,10.45,6.34,0.0,9.0,2.82,6.34,6.18,6.34,95.5,326995.77,3399.643333,317.633333,3521.7875,297.837
2019-01-30 09-AM,BTCUSD,3417.33,3418.2,3410.01,3413.56,89.43,305324.13,1548838800000000000,8.19,-3.77,6.34,-1.8,0.46,-3.77,-2.26,-10.11,-148.21,-506079.11,3400.7625,314.739167,3520.627333,297.690417
2019-01-30 10-AM,BTCUSD,3413.56,3422.51,3410.0,3422.51,136.57,466654.37,1548842400000000000,12.51,8.95,-3.77,4.31,-0.01,8.95,4.32,12.72,47.14,161330.24,3402.402083,313.774167,3519.512792,297.905792
2019-01-30 11-AM,BTCUSD,3422.51,3430.0,3412.1,3414.57,246.43,842987.98,1548846000000000000,17.9,-7.94,8.95,7.49,2.1,-7.94,5.39,-16.89,109.86,376333.61,3404.050833,314.630833,3518.789917,295.36275
2019-01-30 12-PM,BTCUSD,3414.57,3457.1,3411.05,3442.91,706.53,2429377.39,1548849600000000000,46.05,28.34,-7.94,27.1,-1.05,28.34,28.15,36.28,460.1,1586389.41,3406.562083,336.250833,3518.493667,294.597792
2019-01-30 01-PM,BTCUSD,3442.91,3459.41,3435.58,3439.08,539.53,1859623.24,1548853200000000000,23.83,-3.83,28.34,2.31,24.53,-3.83,-22.22,-32.17,-167.0,-569754.15,3408.3325,345.31875,3518.135625,295.259083
2019-01-30 02-PM,BTCUSD,3439.08,3441.42,3433.33,3441.41,322.6,1108737.54,1548856800000000000,8.09,2.33,-3.83,-17.99,-2.25,2.33,-15.74,6.16,-216.93,-750885.7,3409.8075,343.0425,3517.789708,295.270958
2019-01-30 03-PM,BTCUSD,3441.41,3443.7,3432.0,3443.7,280.15,963569.04,1548860400000000000,11.7,2.29,2.33,2.28,-1.33,2.29,3.61,-0.04,-42.45,-145168.5,3411.430833,342.09625,3517.467625,294.848875
2019-01-30 04-PM,BTCUSD,3443.7,3447.5,3437.23,3437.93,395.47,1360752.59,1548864000000000000,10.27,-5.77,2.29,3.8,5.23,-5.77,-1.43,-8.06,115.32,397183.55,3412.800417,345.116667,3517.0955,295.238208
2019-01-30 05-PM,BTCUSD,3437.93,3441.0,3437.23,3439.76,352.45,1212259.75,1548867600000000000,3.77,1.83,-5.77,-6.5,0.0,1.83,-6.5,7.6,-43.02,-148492.84,3414.512917,337.187917,3516.761125,295.0185
2019-01-30 06-PM,BTCUSD,3439.76,3450.0,3438.5,3442.91,385.36,1327313.81,1548871200000000000,11.5,3.15,1.83,9.0,1.27,3.15,7.73,1.32,32.91,115054.06,3416.280417,337.967083,3516.443625,295.691792
2019-01-30 07-PM,BTCUSD,3442.91,3445.0,3435.0,3436.32,292.21,1004985.57,1548874800000000000,10.0,-6.59,3.15,-5.0,-3.5,-6.59,-1.5,-9.74,-93.15,-322328.24,3417.467083,336.337917,3516.094958,295.944333
2019-01-30 08-PM,BTCUSD,3436.32,3439.99,3430.02,3433.63,400.66,1376502.16,1548878400000000000,9.97,-2.69,-6.59,-5.01,-4.98,-2.69,-0.03,3.9,108.45,371516.59,3418.844167,339.76375,3515.677792,295.748167
2019-01-30 09-PM,BTCUSD,3433.63,3435.12,3429.28,3431.63,271.6,932138.28,1548882000000000000,5.84,-2.0,-2.69,-4.87,-0.74,-2.0,-4.13,0.69,-129.06,-444363.88,3420.07625,335.370417,3515.229542,295.922708
